ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
14001,180000.0,2,2,1,40,-1,-1,-1,0,0,2,632.0,316.0,166.0,6988.0,6822.0,466.0,316.0,166.0,6822.0,466.0,0.0,632.0,0
14002,500000.0,1,1,1,53,1,1,-1,0,-1,0,7196.0,-1189.0,4639.0,2800.0,854.0,10854.0,0.0,7439.0,0.0,854.0,10000.0,13313.0,0
14003,360000.0,2,1,1,34,-2,-2,-2,-2,-2,-2,9100.0,15658.0,1874.0,6330.0,-200.0,-200.0,15658.0,1874.0,6330.0,0.0,0.0,0.0,0
14004,50000.0,1,1,2,23,0,0,0,0,0,0,8003.0,9025.0,9868.0,9406.0,9605.0,9805.0,1310.0,1153.0,400.0,350.0,360.0,350.0,0
14005,220000.0,1,1,1,55,-1,-1,-2,-1,-1,-1,1782.0,0.0,0.0,80737.0,5381.0,2232.0,0.0,0.0,80737.0,5381.0,2232.0,121953.0,0
14006,500000.0,1,1,1,35,0,0,0,0,2,0,143839.0,117883.0,100809.0,104716.0,101568.0,92150.0,4844.0,5095.0,7229.0,0.0,2843.0,1200.0,0
14007,100000.0,1,2,2,41,-1,-1,-2,-2,-2,-2,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14008,20000.0,2,1,2,29,-1,-1,-2,-1,0,-1,3417.0,-802.0,-1282.0,1718.0,1238.0,1831.0,4.0,0.0,3000.0,0.0,1831.0,1500.0,1
14009,80000.0,2,3,1,26,0,0,0,-1,0,0,76118.0,78451.0,55339.0,25374.0,20054.0,20249.0,4196.0,3569.0,26022.0,504.0,1000.0,133.0,0
14010,160000.0,2,1,1,38,-1,-1,-1,-1,-1,-1,827.0,827.0,827.0,827.0,827.0,827.0,827.0,827.0,827.0,827.0,827.0,827.0,0
14011,240000.0,1,2,1,39,1,-1,-1,-1,-1,-2,0.0,1263.0,-13.0,1667.0,-300.0,-300.0,1263.0,0.0,1680.0,0.0,0.0,1442.0,0
14012,450000.0,1,3,1,36,-1,-1,-2,-2,-2,-2,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14013,50000.0,1,3,2,39,0,-1,-1,2,0,0,34390.0,810.0,19009.0,18035.0,18364.0,18670.0,810.0,51000.0,0.0,1000.0,1000.0,1000.0,0
14014,150000.0,1,2,1,37,0,0,0,0,0,0,27707.0,28434.0,29356.0,30777.0,32193.0,32589.0,1477.0,1489.0,2000.0,2000.0,1169.0,1194.0,1
14015,290000.0,2,2,1,36,0,0,0,0,0,0,154336.0,125684.0,111298.0,82204.0,82792.0,83832.0,3600.0,3010.0,3000.0,2500.0,3000.0,2500.0,0
14016,50000.0,2,2,2,22,0,0,0,-1,0,0,29632.0,9856.0,9541.0,5411.0,4782.0,3192.0,6016.0,9021.0,6000.0,4000.0,2500.0,5000.0,0
14017,80000.0,1,3,1,38,-1,-1,2,2,-2,-1,197.0,2348.0,1260.0,0.0,0.0,16640.0,4568.0,352.0,0.0,0.0,16640.0,0.0,0
14018,50000.0,1,2,2,45,3,2,3,2,4,3,25867.0,29133.0,28371.0,31208.0,30149.0,29375.0,4000.0,0.0,3600.0,0.0,0.0,0.0,1
14019,50000.0,1,2,1,30,0,0,0,0,0,0,14040.0,14903.0,7288.0,6662.0,4920.0,6060.0,1152.0,1032.0,166.0,149.0,2000.0,68.0,0
14020,500000.0,1,2,1,42,0,0,0,0,0,0,114374.0,130999.0,153648.0,172515.0,178758.0,192589.0,50012.0,51343.0,70000.0,70000.0,80000.0,50000.0,0
14021,500000.0,2,1,1,39,-2,-2,-2,-2,-2,-2,3220.0,0.0,15040.0,35498.0,19508.0,21199.0,0.0,15040.0,35498.0,19508.0,21199.0,10894.0,1
14022,200000.0,2,3,1,40,0,0,0,2,0,0,44600.0,42954.0,44318.0,32010.0,33271.0,34297.0,3000.0,6032.0,0.0,3000.0,3000.0,3000.0,0
14023,30000.0,2,3,1,22,2,2,0,0,0,0,30678.0,29893.0,29086.0,25352.0,25096.0,24920.0,1.0,1957.0,678.0,684.0,776.0,235.0,0
14024,80000.0,2,3,1,51,-2,-2,-2,-2,-2,-2,387.0,2120.0,15094.0,4140.0,747.0,1053.0,2126.0,15094.0,4173.0,747.0,1053.0,0.0,0
14025,50000.0,2,1,1,50,1,2,0,0,0,0,50175.0,48275.0,49646.0,44051.0,45912.0,45383.0,0.0,7775.0,3000.0,3000.0,5000.0,3000.0,0
14026,50000.0,1,2,1,31,0,0,0,2,2,2,42159.0,43172.0,46450.0,45402.0,48677.0,47740.0,2000.0,4000.0,0.0,4000.0,0.0,2300.0,1
14027,280000.0,2,2,2,38,0,0,0,0,0,0,94451.0,96041.0,98301.0,74624.0,75173.0,77419.0,4000.0,4033.0,3000.0,3300.0,3500.0,6259.0,0
14028,260000.0,2,2,1,48,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14029,30000.0,2,2,2,22,1,-1,0,0,0,0,-802.0,19786.0,20517.0,13167.0,10686.0,10074.0,21286.0,1154.0,413.0,372.0,500.0,1225.0,0
14030,210000.0,2,1,1,28,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14031,50000.0,2,2,1,31,0,0,0,2,0,0,45074.0,46546.0,48945.0,47994.0,48704.0,41189.0,2201.0,3600.0,0.0,1500.0,1500.0,1531.0,1
14032,20000.0,2,2,1,29,0,0,0,0,0,0,10747.0,11558.0,9961.0,10310.0,10372.0,9838.0,1317.0,1150.0,499.0,361.0,573.0,193.0,0
14033,310000.0,2,1,1,47,0,0,2,0,0,0,131559.0,135970.0,121016.0,111214.0,101957.0,92805.0,17839.0,0.0,5000.0,4000.0,4000.0,3000.0,0
14034,100000.0,2,2,1,42,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,1054.0,1230.0,1054.0,0.0,0.0,1054.0,1230.0,1054.0,1054.0,0
14035,180000.0,2,2,2,36,0,0,0,0,0,2,161159.0,151558.0,154648.0,156584.0,166960.0,164012.0,7000.0,7100.0,6000.0,13100.0,0.0,6000.0,1
14036,100000.0,1,1,2,26,0,0,0,0,0,0,18999.0,23699.0,9390.0,5781.0,8065.0,17277.0,5129.0,1227.0,1000.0,5914.0,10000.0,0.0,0
14037,20000.0,1,2,2,25,-1,3,2,2,-2,-2,11657.0,11045.0,2160.0,0.0,0.0,0.0,0.0,21.0,10800.0,0.0,0.0,0.0,1
14038,240000.0,2,2,2,46,0,0,0,0,0,0,128272.0,131718.0,135075.0,134705.0,143883.0,145643.0,5500.0,6004.0,3000.0,10500.0,4000.0,2000.0,0
14039,200000.0,1,2,2,45,0,0,0,0,0,0,200996.0,194699.0,183344.0,153880.0,155359.0,158776.0,9200.0,9000.0,8000.0,6000.0,6000.0,6000.0,0
14040,30000.0,2,2,2,24,-1,-1,2,0,0,-1,1104.0,1162.0,774.0,386.0,-4.0,16305.0,1164.0,2.0,2.0,0.0,16309.0,0.0,0
14041,500000.0,2,2,2,38,-1,-1,-1,-1,-1,-1,18410.0,-10.0,1429.0,-601.0,120195.0,976.0,0.0,1439.0,0.0,120796.0,981.0,4829.0,0
14042,230000.0,2,3,1,43,-2,-2,-2,-2,-2,-2,1099.0,2508.0,976.0,416.0,416.0,416.0,2508.0,976.0,416.0,416.0,416.0,416.0,0
14043,110000.0,2,3,2,27,0,0,0,2,0,0,28686.0,32765.0,27864.0,25691.0,28257.0,24161.0,5000.0,7000.0,0.0,10000.0,4161.0,5000.0,1
14044,230000.0,2,1,2,34,1,-1,0,-1,-1,-1,1103.0,16234.0,68813.0,4427.0,13882.0,41463.0,16286.0,65280.0,4446.0,13949.0,41660.0,9005.0,0
14045,80000.0,2,1,1,45,1,2,0,0,2,0,74081.0,72329.0,74409.0,78180.0,76831.0,79570.0,0.0,3300.0,5600.0,0.0,4000.0,4000.0,1
14046,200000.0,2,1,1,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14047,80000.0,2,3,2,51,0,0,0,0,0,0,77499.0,77838.0,77790.0,80528.0,23567.0,25171.0,3000.0,3013.0,4000.0,2000.0,2000.0,2000.0,0
14048,170000.0,1,2,1,30,0,0,0,0,0,0,150693.0,154424.0,148564.0,105858.0,105075.0,107358.0,7000.0,7000.0,4000.0,4000.0,4000.0,4000.0,0
14049,120000.0,2,1,1,31,-1,-1,2,0,0,-2,413.0,4480.0,2080.0,2280.0,0.0,0.0,4269.0,0.0,200.0,0.0,0.0,0.0,0
14050,100000.0,2,1,1,45,1,-1,-1,-2,-2,-2,0.0,5220.0,0.0,0.0,0.0,0.0,5220.0,0.0,0.0,0.0,0.0,0.0,1
14051,210000.0,2,1,2,34,-1,-1,-1,-2,-1,-1,300878.0,2250.0,0.0,0.0,692.0,1560.0,2250.0,0.0,0.0,692.0,1560.0,1838.0,0
14052,300000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,3853.0,1946.0,790.0,3569.0,657.0,0.0,1946.0,790.0,3569.0,657.0,0.0,3412.0,0
14053,70000.0,2,2,2,49,-1,-1,-1,0,-1,0,390.0,390.0,772.0,390.0,780.0,390.0,390.0,772.0,8.0,780.0,0.0,989.0,0
14054,30000.0,2,2,2,40,-1,-1,-2,-2,-1,-1,944.0,-764.0,-1202.0,-2230.0,6770.0,9579.0,0.0,0.0,0.0,9000.0,4653.0,0.0,0
14055,30000.0,2,2,1,51,0,0,0,0,0,0,10874.0,11896.0,12906.0,13162.0,13438.0,13705.0,1205.0,1215.0,471.0,488.0,491.0,508.0,0
14056,80000.0,2,2,1,30,0,0,0,0,0,0,83093.0,78682.0,77416.0,53338.0,53749.0,51026.0,3204.0,3060.0,3000.0,2000.0,2000.0,8500.0,0
14057,180000.0,2,1,1,37,-1,-1,-1,-1,-1,-1,29206.0,16231.0,8392.0,25062.0,13088.0,23174.0,16231.0,8405.0,25062.0,13088.0,23174.0,8556.0,0
14058,360000.0,2,1,1,28,0,0,0,0,0,-2,164857.0,192513.0,178030.0,117997.0,0.0,0.0,30650.0,9300.0,6000.0,0.0,0.0,0.0,0
14059,50000.0,1,2,1,46,0,0,0,0,0,0,48885.0,48793.0,34440.0,30889.0,30182.0,29912.0,2000.0,2500.0,2000.0,1500.0,5000.0,1500.0,0
14060,170000.0,1,5,1,35,0,0,0,0,0,0,91109.0,88263.0,89620.0,90797.0,47200.0,47707.0,6006.0,4400.0,3827.0,2200.0,2500.0,2331.0,0
14061,230000.0,2,2,1,40,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,144.0,225.0,0.0,0.0,0.0,144.0,225.0,0.0,0.0,0
14062,500000.0,1,1,1,44,-1,-1,-1,-1,-1,-1,6723.0,17385.0,32046.0,32530.0,18896.0,17049.0,17410.0,32077.0,32579.0,18914.0,17069.0,16738.0,0
14063,30000.0,1,2,2,26,3,3,2,2,2,2,12894.0,12404.0,12408.0,11912.0,13707.0,14328.0,0.0,500.0,0.0,2000.0,1000.0,1000.0,1
14064,120000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,1316.0,1316.0,1316.0,533.0,4116.0,9834.0,1316.0,1316.0,533.0,4116.0,9834.0,7100.0,1
14065,200000.0,1,1,2,38,-2,-2,-2,-2,-2,-2,3388.0,-12.0,1081.0,1884.0,2089.0,7097.0,0.0,1093.0,1893.0,2097.0,7132.0,488.0,1
14066,60000.0,2,3,1,38,0,0,0,0,-1,-1,26583.0,24825.0,23027.0,12947.0,390.0,700.0,1864.0,1206.0,259.0,390.0,700.0,13628.0,0
14067,140000.0,1,2,2,39,1,2,2,0,0,0,143673.0,146921.0,143084.0,142011.0,136431.0,128118.0,7000.0,0.0,6000.0,5200.0,5000.0,5000.0,0
14068,50000.0,1,3,2,44,0,0,0,0,0,-2,40151.0,38951.0,28984.0,29422.0,0.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0
14069,90000.0,2,2,1,35,-1,-1,-1,-1,-1,-1,6574.0,3997.0,5740.0,27384.0,3665.0,26721.0,4192.0,5743.0,27391.0,3667.0,26724.0,1799.0,0
14070,150000.0,2,1,2,28,-1,-1,-1,-2,-1,-1,893.0,2300.0,0.0,0.0,2222.0,0.0,2300.0,0.0,0.0,2222.0,0.0,0.0,0
14071,250000.0,2,3,2,29,-2,-2,-1,-1,-1,-1,686.0,0.0,947.0,7385.0,3806.0,22319.0,0.0,947.0,7385.0,5301.0,46660.0,2964.0,0
14072,100000.0,2,2,2,24,2,0,0,2,2,-1,17938.0,20486.0,21644.0,9209.0,6495.0,78080.0,2842.0,3000.0,0.0,6000.0,80900.0,0.0,1
14073,320000.0,1,1,1,43,-1,0,0,0,0,0,18625.0,28143.0,32159.0,31851.0,3105.0,-45.0,10000.0,5000.0,0.0,0.0,0.0,0.0,1
14074,50000.0,1,3,2,31,0,0,0,0,0,0,49415.0,49547.0,15464.0,15701.0,12192.0,12515.0,1278.0,1195.0,432.0,443.0,526.0,291.0,0
14075,90000.0,2,1,2,28,1,2,2,2,2,0,56889.0,55407.0,64428.0,64767.0,65579.0,67328.0,0.0,10000.0,2000.0,2000.0,3000.0,3000.0,1
14076,250000.0,1,2,2,42,0,0,0,0,0,0,212787.0,218035.0,223068.0,228051.0,233072.0,237879.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,0
14077,120000.0,2,2,2,27,0,0,0,0,0,0,110686.0,103869.0,90809.0,67313.0,16040.0,116654.0,7000.0,5000.0,5000.0,4000.0,110000.0,4593.0,0
14078,140000.0,2,3,2,24,0,0,0,0,0,0,126546.0,124926.0,111220.0,75706.0,69278.0,58589.0,4922.0,3910.0,4604.0,4000.0,3000.0,4000.0,0
14079,330000.0,2,1,2,34,-1,0,-1,0,0,0,203.0,1558.0,39927.0,53430.0,44798.0,40341.0,1503.0,40003.0,15000.0,0.0,0.0,25017.0,0
14080,500000.0,1,1,1,33,-1,-1,-1,0,0,-1,1901.0,3800.0,5239.0,5239.0,1559.0,2680.0,3800.0,5239.0,0.0,0.0,2680.0,299.0,0
14081,30000.0,1,2,2,24,1,2,-1,-1,-1,-1,2706.0,1261.0,390.0,390.0,390.0,390.0,0.0,390.0,390.0,390.0,390.0,780.0,0
14082,80000.0,1,1,1,41,2,2,2,2,2,2,79950.0,82956.0,83656.0,84457.0,83897.0,80159.0,4900.0,3000.0,3000.0,3100.0,0.0,11000.0,1
